ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Industry Code
d819b749-03d7-4740-b926-cf918fcfc7bd,Group,e3e4f4fe-647b-4152-8e87-9dda00790be4,Food Processing,,,,,,,,
0e47eaac-ecab-4b30-ad32-6c1c66df9bcf,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Other Food Processing,,,,,,,,5410202010
1df45030-5c8a-4401-8dfc-9435e8a2cf75,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Flour Milling,,,,,,,,5410202011
523f6d8b-6839-4ddc-8e55-c8e598a2fd2f,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Bread & Bakery Product Manufacturing,,,,,,,,5410202012
329dd824-1d7d-4e52-8f46-9b304cb6a81a,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Breakfast Cereal Manufacturing,,,,,,,,5410202013
bf70f9b3-113c-4b17-af29-744197653421,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,"Cookie, Cracker & Pasta Manufacturing",,,,,,,,5410202014
f1f49b2e-deb0-4711-b98f-75a9f3ea68f0,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Fruit & Vegetable Processing,,,,,,,,5410202015
d742ee52-a0da-49de-a9f5-c78d1d270ca0,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Animal Slaughtering & Processing,,,,,,,,5410202016
ca37ce62-839d-4a02-b905-8ed1feffd7ad,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Halal Animal Slaughtering & Processing,,,,,,,,5410202017
f3a3c2da-bb80-4877-adb9-9b0fd0dd2cd1,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Seafood Product Preparation & Packaging,,,,,,,,5410202018
68620f71-792c-4af8-bf41-ca477a5748aa,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Dairy Products,,,,,,,,5410202019
e7a1906a-a676-418c-aaab-38d749364fc2,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,"Starch, Vegetable Fat & Oil Manufacturing",,,,,,,,5410202020
92f65b0d-a088-4e2f-ac43-7b60a79b355f,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Coffee & Tea,,,,,,,,5410202021
c856d830-ad90-463d-88ef-6c11b000d8ab,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Sugar & Artificial Sweeteners,,,,,,,,5410202022
dfb2b02a-230d-46a6-83f5-7daad853da7f,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Chocolate & Confectionery,,,,,,,,5410202023
449c489f-0cfe-4af2-911d-12532288615d,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Snack Food & Non-Chocolate Confectionary,,,,,,,,5410202024
4a6aa44c-3325-4de5-9f50-e1d6619248a0,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Special Foods & Wellbeing Products,,,,,,,,5410202025
c5b7386f-52c6-4015-ba67-18105fcee288,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Food Ingredients,,,,,,,,5410202026
3b55b91f-7fa8-4d43-869b-4f75afa3d9e0,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Baby Food,,,,,,,,5410202027
376abe99-b549-43d4-8a32-30f3123c4d51,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Ready-Made Meals,,,,,,,,5410202028
831440bf-4168-4fee-bf77-7119393afaa5,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,All Other Food Manufacturing,,,,,,,,5410202029
dd22fa27-76e8-4c03-8d90-967467b08c1a,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Frozen Food Manufacturing,,,,,,,,5410202030
eda4391f-3ac5-48d1-a063-ee4dad2b4de6,Attribute,d819b749-03d7-4740-b926-cf918fcfc7bd,Pet Food Manufacturing,,,,,,,,5410202031
f3781591-fc01-49cb-8f6b-9a0d1aaab7d8,Group,e3e4f4fe-647b-4152-8e87-9dda00790be4,Tobacco,,,,,,,,
09f2f9f8-ad9b-4108-a2d9-3c877025175e,Attribute,f3781591-fc01-49cb-8f6b-9a0d1aaab7d8,Other Tobacco,,,,,,,,5410203010
9b9685c7-d807-49ed-a99f-5a56aae9a108,Attribute,f3781591-fc01-49cb-8f6b-9a0d1aaab7d8,Tobacco Farming,,,,,,,,5410203011
3e24e26d-42ac-46e0-8b9b-a291a10ef30c,Attribute,f3781591-fc01-49cb-8f6b-9a0d1aaab7d8,Tobacco Stemming & Redrying,,,,,,,,5410203012
6b8fc819-8791-4d6c-8343-d2963bfb2ed1,Attribute,f3781591-fc01-49cb-8f6b-9a0d1aaab7d8,Cigars & Cigarette Manufacturing,,,,,,,,5410203013
ba63e60e-2577-4452-b7c2-8348b013fa46,Attribute,f3781591-fc01-49cb-8f6b-9a0d1aaab7d8,Chewing Tobacco Products,,,,,,,,5410203014
60305902-ee45-4309-bc51-248a09713b99,Group,5053e1b7-135f-4035-9f2b-818cb9936f8f,Personal & Household Products & Services,,,,,,,,
6f514cdb-32dc-42f8-a8c8-b632376ccb92,Group,60305902-ee45-4309-bc51-248a09713b99,Personal & Household Products & Services,,,,,,,,
b816d984-6b65-48b2-a40c-3238282c7139,Group,6f514cdb-32dc-42f8-a8c8-b632376ccb92,Household Products,,,,,,,,
41a2c5f7-c056-4231-be9f-800fa672bf2e,Attribute,b816d984-6b65-48b2-a40c-3238282c7139,Other Household Products,,,,,,,,5420101010
41dd2837-8646-49c6-8cf6-e1e3c596712b,Attribute,b816d984-6b65-48b2-a40c-3238282c7139,Laundry Supplies,,,,,,,,5420101011
f853387d-bda8-4bab-88c5-541524932b06,Attribute,b816d984-6b65-48b2-a40c-3238282c7139,Cleaning Supplies,,,,,,,,5420101012
0b3c5f0e-8822-4924-b5ed-5c9fd7a632b5,Attribute,b816d984-6b65-48b2-a40c-3238282c7139,Air Fresheners,,,,,,,,5420101013
83a3ff95-7430-4e58-99c0-8d6e6d95809a,Attribute,b816d984-6b65-48b2-a40c-3238282c7139,"Brooms, Brushes & Dustpans",,,,,,,,5420101014
e8275c28-bca3-4966-9e60-e66223552d54,Attribute,b816d984-6b65-48b2-a40c-3238282c7139,Pet & Plant Protection Agents,,,,,,,,5420101015
f1dee98c-7075-48e2-81ce-7f6d5a724d09,Attribute,b816d984-6b65-48b2-a40c-3238282c7139,Auto Cleaning Products,,,,,,,,5420101016
37a955b5-1d4d-419c-bc9b-865ba215665a,Group,6f514cdb-32dc-42f8-a8c8-b632376ccb92,Personal Products,,,,,,,,
085c39f1-a940-42a6-bf17-d7f31bebf0a5,Attribute,37a955b5-1d4d-419c-bc9b-865ba215665a,Other Personal Products,,,,,,,,5420102010
ed6610b3-1274-4440-b23a-d90e0fb36a1a,Attribute,37a955b5-1d4d-419c-bc9b-865ba215665a,Cosmetics & Perfumes,,,,,,,,5420102011
d4bc653b-471b-4494-8267-926cda628404,Attribute,37a955b5-1d4d-419c-bc9b-865ba215665a,Luxury Cosmetics,,,,,,,,5420102012
9286c598-be25-4efe-a5af-702811af7c1f,Attribute,37a955b5-1d4d-419c-bc9b-865ba215665a,Sanitary Products,,,,,,,,5420102013
f86f991e-9e93-49f5-aa99-57c9ebfe2aaf,Attribute,37a955b5-1d4d-419c-bc9b-865ba215665a,Hair Accessories,,,,,,,,5420102014
f68ef667-43dd-4755-8ca8-b6cb686c4c37,Attribute,37a955b5-1d4d-419c-bc9b-865ba215665a,Birth Control Products,,,,,,,,5420102015
49d5aa1c-d2f5-4eb1-8a10-d10ba64acffb,Group,6f514cdb-32dc-42f8-a8c8-b632376ccb92,Personal Services,,,,,,,,
4ca6ddc5-da7b-4749-b027-ba1868e09e56,Attribute,49d5aa1c-d2f5-4eb1-8a10-d10ba64acffb,Other Personal Services,,,,,,,,5420103010
141b2b11-448a-4517-b401-96521bbbba23,Attribute,49d5aa1c-d2f5-4eb1-8a10-d10ba64acffb,Consumer Goods Rental,,,,,,,,5420103011
6ba68fb3-9b10-4c95-94c2-c1ebe6959c4f,Attribute,49d5aa1c-d2f5-4eb1-8a10-d10ba64acffb,Accounting & Tax Preparation,,,,,,,,5420103012
015a1d5a-518b-4c9a-88d7-1673a07ce26c,Attribute,49d5aa1c-d2f5-4eb1-8a10-d10ba64acffb,Personal Legal Services,,,,,,,,5420103013
bc006c92-b716-4de5-8367-c0ac1d234fd2,Attribute,49d5aa1c-d2f5-4eb1-8a10-d10ba64acffb,General Education Services,,,,,,,,5420103014
b9196ae6-8f38-4bd7-b887-eaa3da789554,Attribute,49d5aa1c-d2f5-4eb1-8a10-d10ba64acffb,Child Care & Family Services,,,,,,,,5420103015
fe249d99-9d7a-4026-869b-46cb74bcf99f,Attribute,49d5aa1c-d2f5-4eb1-8a10-d10ba64acffb,Consumer Repair Services,,,,,,,,5420103016
c8010917-60e0-47bc-91a6-1a29cb6532c2,Attribute,49d5aa1c-d2f5-4eb1-8a10-d10ba64acffb,Personal Care Services,,,,,,,,5420103017
47cdd5a7-e419-4166-8e30-56f26046d63b,Attribute,49d5aa1c-d2f5-4eb1-8a10-d10ba64acffb,Funeral Services,,,,,,,,5420103018
116ab876-224e-494d-bc63-c076d3acb3dd,Group,5053e1b7-135f-4035-9f2b-818cb9936f8f,Food & Drug Retailing,,,,,,,,
1c868040-0033-4fa4-8517-3276b0fc1677,Group,116ab876-224e-494d-bc63-c076d3acb3dd,Food & Drug Retailing,,,,,,,,
bbfffd9c-5242-4171-8cf8-66d4457552b6,Group,1c868040-0033-4fa4-8517-3276b0fc1677,Drug Retailing,,,,,,,,
316a9a1f-29cb-4d06-9d98-f2d154ffaa68,Attribute,bbfffd9c-5242-4171-8cf8-66d4457552b6,Other Drug Retailers,,,,,,,,5430101010
f105665c-6794-4dd4-a9f6-c4fea1f679f6,Attribute,bbfffd9c-5242-4171-8cf8-66d4457552b6,Retail - Drugs with Grocery,,,,,,,,5430101011
567065e5-3ba1-4fb0-b7e5-40a5c4034159,Attribute,bbfffd9c-5242-4171-8cf8-66d4457552b6,Retail - Drugs without Grocery,,,,,,,,5430101012
8d001fbb-23c2-47f9-acae-f36b3c07003f,Group,1c868040-0033-4fa4-8517-3276b0fc1677,Food Retail & Distribution,,,,,,,,
f184f02f-8937-4834-91df-94b6036f5a47,Attribute,8d001fbb-23c2-47f9-acae-f36b3c07003f,Other Food Retail & Distribution,,,,,,,,5430102010
e2ab4192-559e-4efe-af24-320c6272d1ec,Attribute,8d001fbb-23c2-47f9-acae-f36b3c07003f,Food Wholesale,,,,,,,,5430102011
4d9efe7e-af94-445b-899e-d3a24dcb165b,Attribute,8d001fbb-23c2-47f9-acae-f36b3c07003f,Supermarkets & Convenience Stores,,,,,,,,5430102012
c8d87a0c-dbae-449f-989f-6fb1d01ad7ec,Attribute,8d001fbb-23c2-47f9-acae-f36b3c07003f,"Beer, Wine & Liquor Stores",,,,,,,,5430102013
e941d99c-1563-4815-920a-0a641aa3fe7d,Attribute,8d001fbb-23c2-47f9-acae-f36b3c07003f,Vending Machine Providers,,,,,,,,5430102014
8f00ceb4-57ac-46ec-8891-ad2493461571,Attribute,8d001fbb-23c2-47f9-acae-f36b3c07003f,Tobacco Stores,,,,,,,,5430102015
e5b22e5f-4b52-4c1b-bca2-ca8e6ac505b4,Attribute,8d001fbb-23c2-47f9-acae-f36b3c07003f,Food Markets,,,,,,,,5430102016
ba8b7f1c-6f55-471e-b0c8-426efc971f74,Object,5cead05d-6d18-440c-b034-aa124a5ea69a,Financials,,,,,,,,
e5024002-184e-47cd-9fe2-8994768f8b5c,Group,ba8b7f1c-6f55-471e-b0c8-426efc971f74,Banking & Investment Services,,,,,,,,
9bad5456-00c5-4082-a66f-d94fd80864e8,Group,e5024002-184e-47cd-9fe2-8994768f8b5c,Banking Services,,,,,,,,
c8194ea7-d103-499d-a0dd-fcc15b4e915b,Group,9bad5456-00c5-4082-a66f-d94fd80864e8,Banks,,,,,,,,
e9b1014e-8e49-467f-b6da-aafae25d69eb,Attribute,c8194ea7-d103-499d-a0dd-fcc15b4e915b,Other Banks,,,,,,,,5510101010
dfcbdd66-15da-4ad6-8e71-eaf15eb6789f,Attribute,c8194ea7-d103-499d-a0dd-fcc15b4e915b,Commercial Banks,,,,,,,,5510101011
1a48515b-8d1d-4e4d-9ef3-c3650d551188,Attribute,c8194ea7-d103-499d-a0dd-fcc15b4e915b,Retail & Mortgage Banks,,,,,,,,5510101012
bbecbe64-0ae4-497c-8d67-69214dbbef4e,Attribute,c8194ea7-d103-499d-a0dd-fcc15b4e915b,Money Center Banks,,,,,,,,5510101013
3c224574-05d2-40ab-84cf-bcec379927b6,Attribute,c8194ea7-d103-499d-a0dd-fcc15b4e915b,Private Banks,,,,,,,,5510101014
d0411765-31ee-4dfe-820e-da37e134c12d,Attribute,c8194ea7-d103-499d-a0dd-fcc15b4e915b,Islamic Banks,,,,,,,,5510101015
12e34b52-3f72-44fc-b505-2a6e6681df97,Group,9bad5456-00c5-4082-a66f-d94fd80864e8,"Consumer Lending ",,,,,,,,
28a14531-0982-4bd6-b081-700186972c30,Attribute,12e34b52-3f72-44fc-b505-2a6e6681df97,Other Consumer Lending,,,,,,,,5510103010
fa322523-b2f1-40cf-b077-e8b280f1e036,Attribute,12e34b52-3f72-44fc-b505-2a6e6681df97,Personal & Car Loans,,,,,,,,5510103011
0ae328e5-c40c-48c0-a198-85bf259c9bfa,Attribute,12e34b52-3f72-44fc-b505-2a6e6681df97,Consumer Credit Cards Services,,,,,,,,5510103012
cde6ca64-1d95-4e86-947a-f567ccb16220,Attribute,12e34b52-3f72-44fc-b505-2a6e6681df97,Consumer Leasing,,,,,,,,5510103013
f5aeec47-5af3-4417-88dd-2b1f9cf3dbeb,Attribute,12e34b52-3f72-44fc-b505-2a6e6681df97,Credit Unions,,,,,,,,5510103014
5e558cfc-ac89-45ad-a2fd-c71dc835ca85,Attribute,12e34b52-3f72-44fc-b505-2a6e6681df97,Microfinancing,,,,,,,,5510103015
70a0267c-89c2-4b0c-b576-1d5cd0f33936,Group,9bad5456-00c5-4082-a66f-d94fd80864e8,Corporate Financial Services,,,,,,,,
fc9d7860-e966-4b41-a267-22c656ee73d0,Attribute,70a0267c-89c2-4b0c-b576-1d5cd0f33936,Other Corporate Financial Services,,,,,,,,5510105010
dc9e2af7-aa40-40bb-94c2-6d68eed60a0f,Attribute,70a0267c-89c2-4b0c-b576-1d5cd0f33936,Commercial Loans,,,,,,,,5510105011
862bb298-1bab-48c5-9259-f423de149f6f,Attribute,70a0267c-89c2-4b0c-b576-1d5cd0f33936,Import-Export Banks,,,,,,,,5510105012
d26c0a3d-dff4-4667-88ee-448cb5639459,Attribute,70a0267c-89c2-4b0c-b576-1d5cd0f33936,International Trade Financing,,,,,,,,5510105013
b1db94fb-51e5-43c0-9db7-47b93d094b9d,Attribute,70a0267c-89c2-4b0c-b576-1d5cd0f33936,Factoring,,,,,,,,5510105014
5fc553f2-48b5-4be6-bac1-ddcfaa75310c,Attribute,70a0267c-89c2-4b0c-b576-1d5cd0f33936,Commercial Leasing,,,,,,,,5510105015
46490da3-37fa-4e40-977b-15baf6d906dd,Group,e5024002-184e-47cd-9fe2-8994768f8b5c,Investment Banking & Investment Services,,,,,,,,
19415bed-ba71-446c-a9fd-8ff446af4467,Group,46490da3-37fa-4e40-977b-15baf6d906dd,Investemnt Banking & Brokerage,,,,,,,,
4f7c37fb-953b-43fc-87e3-be6b13ad3e57,Attribute,19415bed-ba71-446c-a9fd-8ff446af4467,Other Investment Banking & Brokerage Services,,,,,,,,5510201010
568cfd56-b177-4e55-80a2-3da64a3d4e0c,Attribute,19415bed-ba71-446c-a9fd-8ff446af4467,Investment Banking,,,,,,,,5510201011
9431ea00-61cb-4f70-a587-500cb3d1ef92,Attribute,19415bed-ba71-446c-a9fd-8ff446af4467,Brokerage Services,,,,,,,,5510201012
e69c61b7-20fa-4d07-8bcf-20fc2b589521,Attribute,19415bed-ba71-446c-a9fd-8ff446af4467,Inter-Dealer Broker,,,,,,,,5510201013
e53ffa39-a666-4727-8c61-88886326589f,Attribute,19415bed-ba71-446c-a9fd-8ff446af4467,Islamic Investment Banking & Brokerage Services,,,,,,,,5510201014
300398e9-3c9e-4d78-9a9e-ea3c9d32271b,Attribute,19415bed-ba71-446c-a9fd-8ff446af4467,Merchant Banks,,,,,,,,5510201015
1a5b7bad-4a4d-4942-9b7a-ff473d66e7fc,Group,46490da3-37fa-4e40-977b-15baf6d906dd,Investemnt Management & Fund Operators,,,,,,,,
d68e7158-f595-42f2-a9f5-dc9131b6cb41,Attribute,1a5b7bad-4a4d-4942-9b7a-ff473d66e7fc,Other Investment Management & Fund Operators,,,,,,,,5510202010
05e8c875-4d16-4ed9-83f1-1d9952ec37d0,Attribute,1a5b7bad-4a4d-4942-9b7a-ff473d66e7fc,Investment Management,,,,,,,,5510202011
7e0131df-6a03-46a1-9be7-7c046ae69354,Attribute,1a5b7bad-4a4d-4942-9b7a-ff473d66e7fc,Hedge Funds,,,,,,,,5510202012
2c9d9396-085e-461a-94bd-a027c4504e3d,Attribute,1a5b7bad-4a4d-4942-9b7a-ff473d66e7fc,Collective Investment Fund Operators,,,,,,,,5510202013
c4500ac1-bcfa-4a7b-8f95-9ddc3b235af8,Attribute,1a5b7bad-4a4d-4942-9b7a-ff473d66e7fc,Wealth Management,,,,,,,,5510202014
94b48ef8-2fed-4861-a426-1b19fc551923,Attribute,1a5b7bad-4a4d-4942-9b7a-ff473d66e7fc,Venture Capital,,,,,,,,5510202015
cba508a0-f240-487e-92dd-c1dc5772656b,Attribute,1a5b7bad-4a4d-4942-9b7a-ff473d66e7fc,Private Equity,,,,,,,,5510202016
0ae918a1-d6d7-4e45-b479-580e12fd41db,Attribute,1a5b7bad-4a4d-4942-9b7a-ff473d66e7fc,Islamic Investment Management & Fund Operators,,,,,,,,5510202017
754e7456-04e4-4213-a2bb-d3c8b6ad82f7,Group,46490da3-37fa-4e40-977b-15baf6d906dd,Diversified Investment Services,,,,,,,,
f67d5682-b10f-40d8-8f9e-83d96f22fbb5,Attribute,754e7456-04e4-4213-a2bb-d3c8b6ad82f7,Diversified Investment Services,,,,,,,,5510203010
501b0177-8a44-4b2b-bed2-13cbcb70c8d7,Group,46490da3-37fa-4e40-977b-15baf6d906dd,Financial & Commodity Market,,,,,,,,
0d0ce1b3-3a3b-4c16-861b-f3bd62965dc6,Attribute,501b0177-8a44-4b2b-bed2-13cbcb70c8d7,Other Financial & Commodity Market Operators,,,,,,,,5510205010
ed901815-018b-4a2d-921e-4d61f81bf616,Attribute,501b0177-8a44-4b2b-bed2-13cbcb70c8d7,Securities & Commodity Exchanges,,,,,,,,5510205011
a014f278-2851-4f3c-9175-f51f239e393d,Attribute,501b0177-8a44-4b2b-bed2-13cbcb70c8d7,"Clearing, Settlement & Custodial Service",,,,,,,,5510205012
8d8b8f96-c301-43a6-8ce9-83efe8a725cd,Attribute,501b0177-8a44-4b2b-bed2-13cbcb70c8d7,Financial Technology & Infrastructure,,,,,,,,5510205013
6048658c-91ed-48f2-87a2-82adb03ecf3d,Group,ba8b7f1c-6f55-471e-b0c8-426efc971f74,Insurance,,,,,,,,
a1f5a451-ddaf-430b-968f-30fe974f4de1,Group,6048658c-91ed-48f2-87a2-82adb03ecf3d,Insurance,,,,,,,,
ed967276-e89c-4e50-8e84-2f57849c76ac,Group,a1f5a451-ddaf-430b-968f-30fe974f4de1,Multiline Inusrance & Brokers,,,,,,,,
e63fade1-4a26-4f69-bfea-0029ff40aab5,Attribute,ed967276-e89c-4e50-8e84-2f57849c76ac,Other Multiline Insurance & Brokers,,,,,,,,5530101010
28a9dff5-f3c3-421a-885d-9c0ec89f6ed1,Attribute,ed967276-e89c-4e50-8e84-2f57849c76ac,Islamic Insurance,,,,,,,,5530101011
ac89780b-62c4-47bd-a3a2-93bc378cec38,Attribute,ed967276-e89c-4e50-8e84-2f57849c76ac,Insurance Brokers,,,,,,,,5530101012
6a311e49-fc11-4073-bfed-3005d83fbf1a,Group,a1f5a451-ddaf-430b-968f-30fe974f4de1,Property & Casualty Insurance,,,,,,,,
ddfe3840-6f48-457f-9014-55e5c24f1ca3,Attribute,6a311e49-fc11-4073-bfed-3005d83fbf1a,Other Property & Casualty Insurance,,,,,,,,5530102010
615fd50d-98ad-4712-8907-3b934bf1f933,Attribute,6a311e49-fc11-4073-bfed-3005d83fbf1a,Property Insurance,,,,,,,,5530102011
120acb21-8c98-4a02-b446-f894d94d8e0e,Attribute,6a311e49-fc11-4073-bfed-3005d83fbf1a,Insurance - Automobile,,,,,,,,5530102012
be62865b-bc99-49d0-b8d8-c533209fce1b,Attribute,6a311e49-fc11-4073-bfed-3005d83fbf1a,Travel Insurance,,,,,,,,5530102013
dcc088dc-04ca-4404-b22c-9ca2bc008687,Attribute,6a311e49-fc11-4073-bfed-3005d83fbf1a,Casualty Insurance,,,,,,,,5530102014
45888851-73d4-4280-bd1f-4e4b9964c7b5,Group,a1f5a451-ddaf-430b-968f-30fe974f4de1,Life and Health Insurance,,,,,,,,
9e8f6afd-93da-4a69-8b54-d453df0aec63,Attribute,45888851-73d4-4280-bd1f-4e4b9964c7b5,Other Life & Health Insurance,,,,,,,,5530103010
b6b9a2cb-07ab-4d02-9744-dda9602015cd,Attribute,45888851-73d4-4280-bd1f-4e4b9964c7b5,Life Insurance,,,,,,,,5530103011
885a32c9-b0f4-4ebc-9451-a9fc1a0892b3,Attribute,45888851-73d4-4280-bd1f-4e4b9964c7b5,Health Insurance,,,,,,,,5530103012
7ea2287b-ae33-4b59-abad-f67763502edd,Group,a1f5a451-ddaf-430b-968f-30fe974f4de1,Reinsurance,,,,,,,,
dd4ea421-c691-4623-a50b-a622f96c01f5,Attribute,7ea2287b-ae33-4b59-abad-f67763502edd,Other Reinsurance,,,,,,,,5530105010
9d065056-5c05-409c-88a4-453faaef7493,Attribute,7ea2287b-ae33-4b59-abad-f67763502edd,Life & Health Reinsurance,,,,,,,,5530105011
e706fa47-7933-436b-910b-f5a20f0544e2,Attribute,7ea2287b-ae33-4b59-abad-f67763502edd,Property & Casualty Reinsurance,,,,,,,,5530105012
1ffe2de4-7a80-4352-96d5-3cb5ebb201c3,Group,ba8b7f1c-6f55-471e-b0c8-426efc971f74,Real Estate,,,,,,,,
98dec086-8faa-4592-aa4a-d35ef36397d0,Group,1ffe2de4-7a80-4352-96d5-3cb5ebb201c3,Real Esatate Operations,,,,,,,,
63edaaf8-c5ad-4429-884f-9de4578b19f0,Group,98dec086-8faa-4592-aa4a-d35ef36397d0,Real Estate Development & Operations,,,,,,,,
25a11646-1d6c-43d5-8d71-074c3f8d9349,Attribute,63edaaf8-c5ad-4429-884f-9de4578b19f0,Other Real Estate Development & Operations,,,,,,,,5540201010
5f91f391-43ac-435c-87a5-803a0c92cc2e,Attribute,63edaaf8-c5ad-4429-884f-9de4578b19f0,Office Real Estate Development,,,,,,,,5540201011
2336e188-47a4-4919-85d1-4753963819bd,Attribute,63edaaf8-c5ad-4429-884f-9de4578b19f0,Retail Real Estate Development,,,,,,,,5540201012
1cf9f47c-2ab9-4a19-b73c-e72a6dec9fa0,Attribute,63edaaf8-c5ad-4429-884f-9de4578b19f0,Industrial Real Estate Development,,,,,,,,5540201013
b80c2c12-8d57-42e0-b653-39f021f1c87d,Attribute,63edaaf8-c5ad-4429-884f-9de4578b19f0,Residential Real Estate Development,,,,,,,,5540201014
d951a82a-e364-43cb-a305-863af5837621,Group,98dec086-8faa-4592-aa4a-d35ef36397d0,Real Estate Services,,,,,,,,
fcc00232-1586-41b1-a0a1-9e958fa92710,Attribute,d951a82a-e364-43cb-a305-863af5837621,Other Real Estate Services,,,,,,,,5540202010
918ba799-0614-476a-85d0-a9cf66f10ed0,Attribute,d951a82a-e364-43cb-a305-863af5837621,Office Real Estate Services,,,,,,,,5540202011
2e19cccf-2c92-4734-bd69-082aec6770b1,Attribute,d951a82a-e364-43cb-a305-863af5837621,Retail Real Estate Services,,,,,,,,5540202012
e6e9b741-f0de-475c-a187-38ee69f61efd,Attribute,d951a82a-e364-43cb-a305-863af5837621,Industrial Real Estate Services,,,,,,,,5540202013
9835e8ab-03e6-443a-9e4a-7879b7bbc78b,Attribute,d951a82a-e364-43cb-a305-863af5837621,Residential Real Estate Services,,,,,,,,5540202014
ae261c50-be89-46ab-9686-ef318c8b54bd,Group,1ffe2de4-7a80-4352-96d5-3cb5ebb201c3,Residential & Commercial REIT,,,,,,,,
c5bb0d22-0e32-46af-8f5a-58f2e093bc37,Group,ae261c50-be89-46ab-9686-ef318c8b54bd,Diversified REITs,,,,,,,,
0e8bec2a-784a-4859-9151-9a8e5789804a,Attribute,c5bb0d22-0e32-46af-8f5a-58f2e093bc37,Diversified REITs,,,,,,,,5540301010
2efff776-fcf0-40d2-acf9-61321712eac4,Group,ae261c50-be89-46ab-9686-ef318c8b54bd,Commercial REITs,,,,,,,,
f13bb2f3-b8fa-43c0-a6b2-bb865b514ee4,Attribute,2efff776-fcf0-40d2-acf9-61321712eac4,Other Commercial REITs,,,,,,,,5540302010
4b1fcbf0-48e9-4442-a47f-381dcf5abc53,Attribute,2efff776-fcf0-40d2-acf9-61321712eac4,Office REITs,,,,,,,,5540302011
030933d5-0da7-467d-a46c-3e149ffc34a1,Attribute,2efff776-fcf0-40d2-acf9-61321712eac4,Retail REITs,,,,,,,,5540302012
618c456b-a45c-457b-b81f-665f4f452d70,Attribute,2efff776-fcf0-40d2-acf9-61321712eac4,Industrial REITs,,,,,,,,5540302013
83883366-b347-4892-a520-73422f20611e,Group,ae261c50-be89-46ab-9686-ef318c8b54bd,Residentials REITs,,,,,,,,
d197501a-772d-4f69-93bf-fa0ccdcfda87,Attribute,83883366-b347-4892-a520-73422f20611e,Residential REITs,,,,,,,,5540303010
90fa1688-6022-49ce-9d08-3e739d8e5051,Group,ae261c50-be89-46ab-9686-ef318c8b54bd,Specialized REITs,,,,,,,,
77c55add-f810-4754-920d-6456de1e3aef,Attribute,90fa1688-6022-49ce-9d08-3e739d8e5051,Other Specialized REITs,,,,,,,,5540304010
7bf3fab3-3009-4d49-b520-f7195245c646,Attribute,90fa1688-6022-49ce-9d08-3e739d8e5051,Healthcare REITs,,,,,,,,5540304011
98e0b8ea-c9eb-4e29-92b9-419ae86f4a05,Attribute,90fa1688-6022-49ce-9d08-3e739d8e5051,Hospitality REITs,,,,,,,,5540304012
2080b335-39dd-414e-9d9f-074cd49884a7,Attribute,90fa1688-6022-49ce-9d08-3e739d8e5051,Self-Storage REITs,,,,,,,,5540304013
8d7d3450-f7cb-49dc-be14-863f727905fc,Attribute,90fa1688-6022-49ce-9d08-3e739d8e5051,Timber REITs,,,,,,,,5540304014
0406f520-0cb7-4034-904b-f5c1402dd05a,Attribute,90fa1688-6022-49ce-9d08-3e739d8e5051,Mortgage REITs,,,,,,,,5540304015
ba9953f0-8276-4e5e-8646-27b47fdad09d,Attribute,90fa1688-6022-49ce-9d08-3e739d8e5051,Islamic REITs,,,,,,,,5540304016
93793954-af2f-4863-8ef3-2adfae0f4807,Group,ba8b7f1c-6f55-471e-b0c8-426efc971f74,Collective Investments,,,,,,,,
8414bb29-e502-44ec-99ca-e33a73060fa6,Group,93793954-af2f-4863-8ef3-2adfae0f4807,Collective Investmemts,,,,,,,,
7d295eeb-9e3b-4d04-8732-6b665efbf329,Group,8414bb29-e502-44ec-99ca-e33a73060fa6,Investment Trusts,,,,,,,,
01f5e389-c35c-4243-901c-911139035c5f,Attribute,7d295eeb-9e3b-4d04-8732-6b665efbf329,Investment Trusts,,,,,,,,5550101010
124906c5-d34d-4076-b2fa-c18a39147188,Group,8414bb29-e502-44ec-99ca-e33a73060fa6,Mutual Funds,,,,,,,,
